date,store_id,store_name,store_type,store_size,city,location_type,product_id,product_name,product_category,price,base_price,discount,promotion,temperature,rainfall,humidity,weather_condition,heatwave,festival,festival_name,festival_intensity,days_to_festival,holiday,day_of_week,weekend,month,warehouse_capacity,delivery_delay,disruption_flag,actual_demand
2024-02-03,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P010,Rice 5kg,Staples,250.0,250,0,0,23.5,0.0,37.9,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,204
2024-02-03,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,28.4,0.0,35.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,100
2024-02-03,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P002,Mineral Water 1L,Beverages,20.0,20,0,0,28.4,0.0,35.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,81
2024-02-03,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P003,Milk 1L,Dairy,60.0,60,0,0,28.4,0.0,35.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,99
2024-02-03,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P004,Curd 500g,Dairy,45.0,45,0,0,28.4,0.0,35.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,90
2024-02-03,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P005,Chips 200g,Snacks,35.0,35,0,0,28.4,0.0,35.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,118
2024-02-03,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P006,Biscuits 400g,Snacks,40.0,40,0,0,28.4,0.0,35.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,108
2024-02-03,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,28.4,0.0,35.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,140
2024-02-03,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P008,Onions 1kg,Fresh Produce,20.0,25,20,1,28.4,0.0,35.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,112
2024-02-03,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,28.4,0.0,35.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,113
2024-02-03,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P010,Rice 5kg,Staples,250.0,250,0,0,28.4,0.0,35.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,104
2024-02-03,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,22.5,0.0,36.0,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,149
2024-02-03,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,22.5,0.0,36.0,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,215
2024-02-03,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P003,Milk 1L,Dairy,60.0,60,0,0,22.5,0.0,36.0,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,152
2024-02-03,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P004,Curd 500g,Dairy,45.0,45,0,0,22.5,0.0,36.0,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,215
2024-02-03,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P005,Chips 200g,Snacks,29.75,35,15,1,22.5,0.0,36.0,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,187
2024-02-03,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P006,Biscuits 400g,Snacks,40.0,40,0,0,22.5,0.0,36.0,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,202
2024-02-03,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,22.5,0.0,36.0,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,192
2024-02-03,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,22.5,0.0,36.0,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,235
2024-02-03,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,22.5,0.0,36.0,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,209
2024-02-03,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P010,Rice 5kg,Staples,250.0,250,0,0,22.5,0.0,36.0,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,157
2024-02-03,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,25.7,0.0,38.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,101
2024-02-03,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,25.7,0.0,38.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,123
2024-02-03,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P003,Milk 1L,Dairy,60.0,60,0,0,25.7,0.0,38.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,97
2024-02-03,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P004,Curd 500g,Dairy,45.0,45,0,0,25.7,0.0,38.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,88
2024-02-03,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P005,Chips 200g,Snacks,35.0,35,0,0,25.7,0.0,38.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,108
2024-02-03,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P006,Biscuits 400g,Snacks,40.0,40,0,0,25.7,0.0,38.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,111
2024-02-03,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,25.7,0.0,38.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,83
2024-02-03,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,25.7,0.0,38.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,85
2024-02-03,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,25.7,0.0,38.3,normal,0,0,None,0.0,-1,0,5,1,2,74,0,1,118
2024-02-03,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P010,Rice 5kg,Staples,250.0,250,0,0,25.7,0.0,38.3,normal,0,0,None,0.0,-1,0,5,1,2,100,0,0,97
2024-02-04,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,28.8,54.8,56.8,rainy,0,0,None,0.0,-1,0,6,1,2,100,0,0,236
2024-02-04,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,28.8,54.8,56.8,rainy,0,0,None,0.0,-1,0,6,1,2,100,0,0,241
2024-02-04,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P003,Milk 1L,Dairy,60.0,60,0,0,28.8,54.8,56.8,rainy,0,0,None,0.0,-1,0,6,1,2,100,0,0,324
2024-02-04,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P004,Curd 500g,Dairy,45.0,45,0,0,28.8,54.8,56.8,rainy,0,0,None,0.0,-1,0,6,1,2,100,0,0,213
2024-02-04,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P005,Chips 200g,Snacks,35.0,35,0,0,28.8,54.8,56.8,rainy,0,0,None,0.0,-1,0,6,1,2,100,0,0,321
2024-02-04,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P006,Biscuits 400g,Snacks,40.0,40,0,0,28.8,54.8,56.8,rainy,0,0,None,0.0,-1,0,6,1,2,100,0,0,307
2024-02-04,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,28.8,54.8,56.8,rainy,0,0,None,0.0,-1,0,6,1,2,100,0,0,315
2024-02-04,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,28.8,54.8,56.8,rainy,0,0,None,0.0,-1,0,6,1,2,100,0,0,289
2024-02-04,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P009,Ice Cream 500ml,Frozen,76.0,80,5,1,28.8,54.8,56.8,rainy,0,0,None,0.0,-1,0,6,1,2,100,0,0,210
2024-02-04,S011,Madurai Central,Large Supermarket,large,Madurai,urban,P010,Rice 5kg,Staples,250.0,250,0,0,28.8,54.8,56.8,rainy,0,0,None,0.0,-1,0,6,1,2,100,0,0,324
2024-02-04,S017,Salem Hub,Wholesale,large,Salem,urban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,22.3,0.0,50.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,348
2024-02-04,S017,Salem Hub,Wholesale,large,Salem,urban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,22.3,0.0,50.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,355
2024-02-04,S017,Salem Hub,Wholesale,large,Salem,urban,P003,Milk 1L,Dairy,60.0,60,0,0,22.3,0.0,50.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,325
2024-02-04,S017,Salem Hub,Wholesale,large,Salem,urban,P004,Curd 500g,Dairy,45.0,45,0,0,22.3,0.0,50.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,290
2024-02-04,S017,Salem Hub,Wholesale,large,Salem,urban,P005,Chips 200g,Snacks,35.0,35,0,0,22.3,0.0,50.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,277
2024-02-04,S017,Salem Hub,Wholesale,large,Salem,urban,P006,Biscuits 400g,Snacks,40.0,40,0,0,22.3,0.0,50.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,303
2024-02-04,S017,Salem Hub,Wholesale,large,Salem,urban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,22.3,0.0,50.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,322
2024-02-04,S017,Salem Hub,Wholesale,large,Salem,urban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,22.3,0.0,50.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,283
2024-02-04,S017,Salem Hub,Wholesale,large,Salem,urban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,22.3,0.0,50.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,261
2024-02-04,S017,Salem Hub,Wholesale,large,Salem,urban,P010,Rice 5kg,Staples,250.0,250,0,0,22.3,0.0,50.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,355
2024-02-04,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,21.4,0.0,37.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,230
2024-02-04,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,21.4,0.0,37.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,199
2024-02-04,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P003,Milk 1L,Dairy,60.0,60,0,0,21.4,0.0,37.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,193
2024-02-04,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P004,Curd 500g,Dairy,45.0,45,0,0,21.4,0.0,37.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,157
2024-02-04,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P005,Chips 200g,Snacks,35.0,35,0,0,21.4,0.0,37.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,192
2024-02-04,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P006,Biscuits 400g,Snacks,40.0,40,0,0,21.4,0.0,37.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,195
2024-02-04,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,21.4,0.0,37.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,170
2024-02-04,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,21.4,0.0,37.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,194
2024-02-04,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,21.4,0.0,37.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,269
2024-02-04,S037,Coimbatore Market,Supermarket,medium,Coimbatore,urban,P010,Rice 5kg,Staples,250.0,250,0,0,21.4,0.0,37.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,246
2024-02-04,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,24.3,0.0,48.4,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,119
2024-02-04,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,24.3,0.0,48.4,normal,0,0,None,0.0,-1,0,6,1,2,100,6,1,97
2024-02-04,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P003,Milk 1L,Dairy,60.0,60,0,0,24.3,0.0,48.4,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,121
2024-02-04,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P004,Curd 500g,Dairy,40.5,45,10,1,24.3,0.0,48.4,normal,0,0,None,0.0,-1,0,6,1,2,66,0,1,98
2024-02-04,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P005,Chips 200g,Snacks,35.0,35,0,0,24.3,0.0,48.4,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,112
2024-02-04,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P006,Biscuits 400g,Snacks,40.0,40,0,0,24.3,0.0,48.4,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,103
2024-02-04,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,24.3,0.0,48.4,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,109
2024-02-04,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,24.3,0.0,48.4,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,124
2024-02-04,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,24.3,0.0,48.4,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,101
2024-02-04,S042,Trichy Bazaar,Neighborhood,small,Trichy,suburban,P010,Rice 5kg,Staples,250.0,250,0,0,24.3,0.0,48.4,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,97
2024-02-04,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,22.2,0.0,39.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,262
2024-02-04,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,22.2,0.0,39.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,271
2024-02-04,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P003,Milk 1L,Dairy,60.0,60,0,0,22.2,0.0,39.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,327
2024-02-04,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P004,Curd 500g,Dairy,45.0,45,0,0,22.2,0.0,39.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,296
2024-02-04,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P005,Chips 200g,Snacks,35.0,35,0,0,22.2,0.0,39.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,303
2024-02-04,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P006,Biscuits 400g,Snacks,38.0,40,5,1,22.2,0.0,39.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,274
2024-02-04,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,22.2,0.0,39.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,331
2024-02-04,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,22.2,0.0,39.0,normal,0,0,None,0.0,-1,0,6,1,2,100,6,1,186
2024-02-04,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,22.2,0.0,39.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,318
2024-02-04,S051,Chennai Express,Large Supermarket,large,Chennai,urban,P010,Rice 5kg,Staples,250.0,250,0,0,22.2,0.0,39.0,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,272
2024-02-04,S063,Erode Store,Neighborhood,small,Erode,rural,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,23.7,0.0,51.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,136
2024-02-04,S063,Erode Store,Neighborhood,small,Erode,rural,P002,Mineral Water 1L,Beverages,20.0,20,0,0,23.7,0.0,51.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,102
2024-02-04,S063,Erode Store,Neighborhood,small,Erode,rural,P003,Milk 1L,Dairy,60.0,60,0,0,23.7,0.0,51.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,101
2024-02-04,S063,Erode Store,Neighborhood,small,Erode,rural,P004,Curd 500g,Dairy,45.0,45,0,0,23.7,0.0,51.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,108
2024-02-04,S063,Erode Store,Neighborhood,small,Erode,rural,P005,Chips 200g,Snacks,35.0,35,0,0,23.7,0.0,51.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,95
2024-02-04,S063,Erode Store,Neighborhood,small,Erode,rural,P006,Biscuits 400g,Snacks,40.0,40,0,0,23.7,0.0,51.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,133
2024-02-04,S063,Erode Store,Neighborhood,small,Erode,rural,P007,Tomatoes 1kg,Fresh Produce,24.0,30,20,1,23.7,0.0,51.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,119
2024-02-04,S063,Erode Store,Neighborhood,small,Erode,rural,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,23.7,0.0,51.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,118
2024-02-04,S063,Erode Store,Neighborhood,small,Erode,rural,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,23.7,0.0,51.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,101
2024-02-04,S063,Erode Store,Neighborhood,small,Erode,rural,P010,Rice 5kg,Staples,250.0,250,0,0,23.7,0.0,51.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,107
2024-02-04,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,24.0,0.0,56.9,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,207
2024-02-04,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,24.0,0.0,56.9,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,183
2024-02-04,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P003,Milk 1L,Dairy,60.0,60,0,0,24.0,0.0,56.9,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,223
2024-02-04,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P004,Curd 500g,Dairy,45.0,45,0,0,24.0,0.0,56.9,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,269
2024-02-04,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P005,Chips 200g,Snacks,35.0,35,0,0,24.0,0.0,56.9,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,181
2024-02-04,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P006,Biscuits 400g,Snacks,40.0,40,0,0,24.0,0.0,56.9,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,246
2024-02-04,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,24.0,0.0,56.9,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,208
2024-02-04,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,24.0,0.0,56.9,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,205
2024-02-04,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,24.0,0.0,56.9,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,185
2024-02-04,S071,Vellore Mart,Supermarket,medium,Vellore,suburban,P010,Rice 5kg,Staples,250.0,250,0,0,24.0,0.0,56.9,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,191
2024-02-04,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,30.0,0.0,63.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,96
2024-02-04,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P002,Mineral Water 1L,Beverages,20.0,20,0,0,30.0,0.0,63.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,97
2024-02-04,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P003,Milk 1L,Dairy,60.0,60,0,0,30.0,0.0,63.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,80
2024-02-04,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P004,Curd 500g,Dairy,40.5,45,10,1,30.0,0.0,63.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,97
2024-02-04,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P005,Chips 200g,Snacks,35.0,35,0,0,30.0,0.0,63.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,117
2024-02-04,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P006,Biscuits 400g,Snacks,40.0,40,0,0,30.0,0.0,63.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,116
2024-02-04,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,30.0,0.0,63.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,107
2024-02-04,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P008,Onions 1kg,Fresh Produce,21.25,25,15,1,30.0,0.0,63.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,89
2024-02-04,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,30.0,0.0,63.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,108
2024-02-04,S082,Dindigul Grocery,Neighborhood,small,Dindigul,rural,P010,Rice 5kg,Staples,250.0,250,0,0,30.0,0.0,63.5,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,110
2024-02-04,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,24.2,0.0,37.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,162
2024-02-04,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,24.2,0.0,37.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,218
2024-02-04,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P003,Milk 1L,Dairy,60.0,60,0,0,24.2,0.0,37.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,239
2024-02-04,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P004,Curd 500g,Dairy,45.0,45,0,0,24.2,0.0,37.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,172
2024-02-04,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P005,Chips 200g,Snacks,35.0,35,0,0,24.2,0.0,37.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,200
2024-02-04,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P006,Biscuits 400g,Snacks,40.0,40,0,0,24.2,0.0,37.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,167
2024-02-04,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,24.2,0.0,37.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,178
2024-02-04,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P008,Onions 1kg,Fresh Produce,25.0,25,0,0,24.2,0.0,37.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,226
2024-02-04,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P009,Ice Cream 500ml,Frozen,80.0,80,0,0,24.2,0.0,37.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,213
2024-02-04,S094,Tirunelveli Center,Supermarket,medium,Tirunelveli,suburban,P010,Rice 5kg,Staples,250.0,250,0,0,24.2,0.0,37.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,193
2024-02-04,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P001,Cold Drinks 2L,Beverages,50.0,50,0,0,27.3,0.0,36.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,98
2024-02-04,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P002,Mineral Water 1L,Beverages,20.0,20,0,0,27.3,0.0,36.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,113
2024-02-04,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P003,Milk 1L,Dairy,60.0,60,0,0,27.3,0.0,36.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,107
2024-02-04,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P004,Curd 500g,Dairy,45.0,45,0,0,27.3,0.0,36.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,108
2024-02-04,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P005,Chips 200g,Snacks,35.0,35,0,0,27.3,0.0,36.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,100
2024-02-04,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P006,Biscuits 400g,Snacks,40.0,40,0,0,27.3,0.0,36.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,100
2024-02-04,S105,Puducherry Shop,Neighborhood,small,Puducherry,urban,P007,Tomatoes 1kg,Fresh Produce,30.0,30,0,0,27.3,0.0,36.2,normal,0,0,None,0.0,-1,0,6,1,2,100,0,0,94
